,ix_bitrate,youtube_viewchange,youtube_views,steam_users,steam_ingame,twitch_views,twitch_channels,twitch_viewtime,twitch_streams,ps_users,stock_med,stock_bank,stock_energy,stock_oil,stock_steel,stock_automotive,stock_telecom,stock_tech,corona_deaths,corona_confirmed,corona_recovered,corona_active,new_confirmed,corona_new_recovered,Date
606,-0.83878595,0.5625618,-0.8984736,-0.30719945,-0.14673188,0.46474874,0.5044497,0.4013825,0.7753904,-0.28467885,1.333623,0.22367373,-0.5533229,1.4547238,0.38978148,-0.23068365,0.4072657,0.92066145,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-30
607,-0.6144984,0.6247509,-0.8980868,-0.26709002,-0.108716846,0.45975277,0.5011198,0.39579722,0.7671962,-0.3374587,1.2332524,0.24414997,-0.5889921,1.2759807,0.3069622,-0.3933425,0.30716345,0.8349542,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-31
608,-0.31616876,0.681079,-0.8975388,-0.23598954,-0.10755994,0.4550593,0.4976763,0.39136186,0.7595581,-0.29342577,1.224744,0.22889714,-0.6343489,1.2529979,0.28257388,-0.44706735,0.2603728,0.8173867,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-01
609,-0.17660332,0.7310306,-0.8968334,-0.21313797,-0.112668395,0.4507075,0.49413002,0.38814938,0.75255466,-0.1286254,1.2162355,0.21364433,-0.6797057,1.230015,0.25818557,-0.5007922,0.21358211,0.79981923,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-02
610,-0.23861438,0.77459157,-0.8959735,-0.20011261,-0.12304968,0.44671276,0.49049884,0.3861327,0.7461829,0.103566214,1.207727,0.19839151,-0.7250625,1.2070322,0.23379728,-0.5545171,0.16679145,0.7822518,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03
611,-0.4118619,0.8120341,-0.8949609,-0.20131205,-0.14070867,0.44308463,0.4868024,0.3852597,0.7404196,0.24719502,1.1992185,0.18313868,-0.77041924,1.1840492,0.20940898,-0.608242,0.12000079,0.7646843,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04
612,-0.6045382,0.8437008,-0.8937978,-0.21519949,-0.1671451,0.43983257,0.48306036,0.38547823,0.73524135,0.22105359,0.9921802,0.15669882,-0.9184929,0.8965683,0.20113792,-0.6432137,-0.1109022,0.69372505,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05
613,-0.6205856,0.8698088,-0.8924883,-0.23542085,-0.20120929,0.43696606,0.47929236,0.38673624,0.730625,0.03975328,1.0866195,0.045296952,-0.89721066,0.9241207,0.16494557,-0.7201253,-0.11387261,0.6457945,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06
614,-0.47144026,0.89032686,-0.89103913,-0.26218584,-0.24043114,0.4344946,0.47551805,0.38898158,0.72654706,-0.16888122,1.0483549,-0.12733503,-0.94375163,0.59284407,0.14144473,-0.94230896,0.0045147995,0.44899076,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07
615,-0.3391037,0.90492934,-0.8894617,-0.293971,-0.28166312,0.43242767,0.4717571,0.39216217,0.7229844,-0.24581458,1.1100489,-0.11512016,-0.9390638,0.6542441,0.13690144,-0.9382912,0.057572633,0.47440392,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08
616,-0.28487578,0.9129777,-0.88777345,-0.32505062,-0.3219008,0.43077478,0.46802914,0.3962259,0.71991366,-0.16868243,1.1717429,-0.102905296,-0.93437594,0.7156442,0.13235816,-0.93427336,0.11063047,0.4998171,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09
617,-0.3761096,0.91357666,-0.88599825,-0.3586593,-0.3636963,0.42954537,0.46435383,0.4011206,0.7173115,-0.00606878,1.233437,-0.09069043,-0.9296881,0.77704424,0.12781487,-0.93025553,0.1636883,0.5252303,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10
618,-0.55241054,0.9057163,-0.88416505,-0.39101613,-0.40474284,0.428749,0.46075082,0.40679425,0.7151547,0.1210601,1.1743193,-0.29766357,-0.7623348,0.827773,0.061875757,-0.83791476,0.12559432,0.46742535,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11
619,-0.63508195,0.88844323,-0.8823057,-0.41709566,-0.43839264,0.4283951,0.45723975,0.41319466,0.7134199,0.08299102,1.3679146,-0.30905035,-0.9107563,0.90061355,0.0078933,-0.88040704,0.20922007,0.4720302,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12
620,-0.55956227,0.8610278,-0.8804528,-0.43990844,-0.46080115,0.42849317,0.4538403,0.42026976,0.71208394,-0.08717681,1.6693918,-0.17858058,-0.9861456,1.2343348,0.083470896,-0.68349814,0.7783036,0.53662384,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-13
621,-0.32392776,0.8230904,-0.87863755,-0.4578515,-0.47225633,0.4290527,0.45057207,0.4279674,0.71112335,-0.25316995,1.74703,-0.24583948,-0.9232244,1.2276313,0.06227899,-0.48571354,0.7334517,0.64776534,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-14
622,-0.0671198,0.77468926,-0.8768877,-0.4732678,-0.47562784,0.43008322,0.44745478,0.43623552,0.7105149,-0.3203624,1.7159986,-0.26280683,-0.9445625,1.2557158,0.07772647,-0.488297,0.69582075,0.6229109,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-15
623,0.07267346,0.7163919,-0.8752253,-0.49009222,-0.47357866,0.4315942,0.44450802,0.445022,0.71023536,-0.24919407,1.6849673,-0.27977416,-0.96590054,1.2838002,0.09317395,-0.4908804,0.65818983,0.5980565,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16
624,0.0406235,0.6493018,-0.873667,-0.50514567,-0.46626353,0.43359506,0.44175145,0.45427468,0.7102613,-0.116498955,1.653936,-0.2967415,-0.98723865,1.3118846,0.10862143,-0.49346384,0.62055886,0.5732021,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-17
625,-0.08999316,0.57500905,-0.87222534,-0.5201552,-0.4571609,0.4360954,0.43920475,0.4639415,0.71056956,-0.015809696,1.5711237,-0.31185982,-0.86027265,1.4227291,0.12480332,0.51614547,0.39574495,0.5190672,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-18
626,-0.21012855,0.49549502,-0.8709104,-0.5377293,-0.45144656,0.43910462,0.43688756,0.47397035,0.71113676,-0.06759558,1.7653483,-0.20512792,-1.0480245,1.5175525,0.2618594,0.573635,0.7324536,0.5857104,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-19
627,-0.21163191,0.41302347,-0.86973125,-0.55110115,-0.451547,0.44263226,0.43481952,0.4843091,0.71193963,-0.24760371,1.8248547,0.1435926,-1.3358519,1.7972529,0.3410914,0.7790056,0.55120564,0.67417574,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-20
628,-0.07140725,0.3300003,-0.86869764,-0.5591268,-0.4586764,0.44668776,0.4330203,0.49490562,0.7129549,-0.4119071,1.936345,0.12214991,-1.1755759,1.7419052,0.37406394,0.41663888,0.52400243,0.7772373,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-21
629,0.073522344,0.24880266,-0.867821,-0.5655972,-0.47174433,0.45128068,0.43150952,0.50570786,0.7141592,-0.48496398,1.932506,0.07035848,-1.1508324,1.7845753,0.38445684,0.30440357,0.45337403,0.72467303,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-22
630,0.13031974,0.17160578,-0.8671156,-0.5673114,-0.48606464,0.45642045,0.43030685,0.5166636,0.71552926,-0.4027626,1.9286668,0.018567048,-1.126089,1.8272455,0.39484978,0.19216825,0.38274562,0.67210877,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-23
631,0.08713068,0.100236826,-0.8665975,-0.55936205,-0.49689192,0.46211657,0.42943195,0.52772087,0.71704185,-0.24760371,1.9248278,-0.03322438,-1.1013455,1.8699155,0.40524268,0.07993294,0.31211722,0.61954445,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-24
632,-0.024159579,0.0360843,-0.86628217,-0.5391086,-0.50087464,0.46837857,0.42890444,0.5388275,0.71867365,-0.1147098,1.9730868,0.037452772,-1.219139,2.1380603,0.3791393,0.09261318,0.21264012,0.6908993,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-25
633,-0.10876322,-0.019952929,-0.8661835,-0.50747114,-0.4957798,0.47521588,0.428744,0.5499313,0.72040135,-0.12942058,1.8356751,0.08318342,-1.3871169,2.0631237,0.39225444,-0.26734662,0.031787403,0.7366068,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-26
634,-0.04620356,-0.067494124,-0.8663121,-0.4716855,-0.48457772,0.48263803,0.42897028,0.56098026,0.7222016,-0.27175722,1.8495052,-0.0074245087,-1.3659464,2.0845265,0.38521752,-0.23424831,-0.09586925,0.74121815,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-27
635,0.15173657,-0.10662816,-0.86667347,-0.43948302,-0.47393852,0.49065447,0.42960292,0.5719222,0.7240512,-0.36608505,1.736614,-0.12985604,-1.2415762,1.9996479,0.42082664,-0.27586532,-0.030371327,0.6976179,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-28
636,0.39888984,-0.1377881,-0.86726725,-0.41383386,-0.46953586,0.49927473,0.43066156,0.5827051,0.72592676,-0.35922664,1.8369694,-0.13512732,-1.2297662,2.0754268,0.41493544,-0.24580552,0.008397943,0.7248572,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-29
637,0.5775139,-0.16160728,-0.8680865,-0.39774397,-0.47481394,0.5085083,0.43216586,0.59327674,0.727805,-0.17951672,1.9373248,-0.1403986,-1.2179564,2.1512055,0.4090442,-0.21574573,0.04716721,0.7520965,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-30
638,0.6096715,-0.1787708,-0.8691188,-0.38945588,-0.48869047,0.5183646,0.4341355,0.60358506,0.7296627,0.0732501,2.0376801,-0.14566989,-1.2061466,2.2269845,0.403153,-0.18568595,0.08593648,0.7793358,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-01
639,0.49621022,-0.1899061,-0.8703475,-0.38640213,-0.50805205,0.5288396,0.4365827,0.6135843,0.7314832,0.23983963,2.1095152,-0.23442349,-1.339845,2.1699276,0.34645396,-0.087044,0.04835744,0.71125627,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-02
640,0.3460762,-0.1955249,-0.8717526,-0.38644212,-0.5315001,0.53987455,0.4394903,0.62325335,0.73327667,0.23904446,2.207606,-0.27137694,-1.1484493,2.236283,0.35301006,-0.07167553,0.22739762,0.8088964,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-03
641,0.3194518,-0.19599023,-0.8733119,-0.3863384,-0.55472785,0.5513972,0.44283357,0.63257784,0.7350599,0.0663917,1.8576934,-0.35593843,-1.4170699,2.0384207,0.2835733,-0.13912782,-0.20971288,0.70734215,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-04
642,0.4226832,-0.19155483,-0.87500155,-0.3808654,-0.5709168,0.56333524,0.44658795,0.641543,0.73684984,-0.11709534,1.7374697,-0.372,-1.4252354,1.9106954,0.25362268,-0.19095626,-0.06486374,0.7526137,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-05
643,0.58584416,-0.18247089,-0.8767971,-0.36428624,-0.57418716,0.5756163,0.45072883,0.6501342,0.7386632,-0.18826365,1.6783867,-0.47014242,-1.4315801,1.7861822,0.21777241,-0.2791873,-0.10042751,0.6704401,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06
644,0.63923436,-0.1691217,-0.87867326,-0.34459716,-0.5700002,0.5881682,0.4552316,0.65833694,0.74051684,-0.12673685,1.6193037,-0.5682848,-1.4379249,1.6616689,0.18192217,-0.36741832,-0.13599128,0.58826643,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-07
645,0.531125,-0.152175,-0.88060355,-0.32756788,-0.563143,0.6009186,0.4600716,0.6661365,0.7424277,0.026334673,1.5602207,-0.66642725,-1.4442695,1.5371556,0.14607191,-0.45564935,-0.17155504,0.5060928,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-08
646,0.32830414,-0.13269132,-0.8825606,-0.31408516,-0.55477625,0.61379516,0.46522424,0.67351836,0.7444125,0.15753883,1.5553658,-0.37189567,-1.5016183,1.5129019,0.09175452,-0.61181253,-0.26006028,0.4993342,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-09
647,0.092083424,-0.11215634,-0.8845171,-0.31530985,-0.5531067,0.6267257,0.4706649,0.6804678,0.74648815,0.1280179,1.6535851,-0.4920773,-1.4218448,1.8021514,0.09015933,-0.89932555,-0.17627557,0.43424347,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-10
648,0.050450135,-0.09247466,-0.88644624,-0.33646044,-0.56175965,0.6396377,0.47636896,0.6869702,0.7486714,-0.031216245,1.0592327,-0.90130234,-1.7300768,1.2763948,-0.04456017,-1.3455102,-0.66783464,-0.023701962,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-11
649,0.18182977,-0.07585473,-0.88832295,-0.37311283,-0.5770296,0.65245914,0.4823118,0.693011,0.75097924,-0.19899854,0.6800678,-0.7454011,-1.9690144,1.1118283,-0.07207885,-1.2781506,-0.8537689,0.14680597,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-12
650,0.36403123,-0.06458482,-0.89012414,-0.42499396,-0.60009956,0.66511756,0.48846877,0.6985755,0.7534284,-0.2760313,0.6414263,-0.7554845,-2.0191302,1.086991,-0.03525307,-1.3370358,-0.9609842,0.10990611,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-13
651,0.50685835,-0.06078002,-0.8918307,-0.4852881,-0.6292824,0.67754066,0.4948153,0.70364916,0.7560357,-0.2005889,0.60278493,-0.76556796,-2.0692463,1.0621535,0.0015727109,-1.3959209,-1.0681995,0.07300624,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-14
652,0.45629162,-0.066107534,-0.893428,-0.5526591,-0.6638727,0.6896562,0.50132674,0.7082174,0.75881803,-0.042249322,0.5641435,-0.77565134,-2.119362,1.0373161,0.03839849,-1.454806,-1.1754148,0.036106385,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-15
653,0.27585694,-0.081545904,-0.8949058,-0.62920547,-0.7054949,0.7013919,0.50797844,0.7122655,0.76179224,0.07593382,0.78506553,-0.74027085,-1.8828013,0.956818,0.0050026155,-1.2514619,-0.75232327,0.109377384,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-16
654,0.09317788,-0.1072066,-0.8962573,-0.7009593,-0.7457858,0.71267533,0.5147459,0.7157788,0.76497513,0.03637378,0.5860972,-0.68925697,-1.7425262,0.97029996,0.035722353,-1.0471809,-0.39655283,0.30456504,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
655,0.07494098,-0.142203,-0.89747876,-0.7564594,-0.77935505,0.7234344,0.52160436,0.71874285,0.76838356,-0.14363436,0.667719,-0.72743446,-1.7586538,0.71461403,-0.004010936,-1.2125058,-0.5819841,0.09345843,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-18
656,0.2492611,-0.18468665,-0.89856875,-0.7981825,-0.8106736,0.7335966,0.5285293,0.7211429,0.7720344,-0.3330852,0.42569593,-0.79934657,-1.7534935,0.7199007,-0.11128365,-1.393366,-0.6150454,-0.16359836,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-19
657,0.48952508,-0.2320506,-0.89952743,-0.8257837,-0.83891577,0.74308985,0.53549606,0.72296435,0.7759444,-0.4159824,0.35547298,-0.78527004,-1.6572968,0.73367757,-0.08554318,-1.3689207,-0.5895244,-0.17143099,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-20
658,0.62802774,-0.2811773,-0.9003556,-0.83705884,-0.8580354,0.75184166,0.54248,0.7241926,0.78013045,-0.35216945,0.28525,-0.7711935,-1.5610999,0.7474544,-0.059802704,-1.3444753,-0.56400335,-0.17926362,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-21
659,0.5766377,-0.32873768,-0.9010547,-0.8325267,-0.86660105,0.7597799,0.54945654,0.7248131,0.7846094,-0.21032982,0.21502706,-0.757117,-1.4649031,0.76123124,-0.03406223,-1.3200299,-0.5384823,-0.18709627,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-22
660,0.42164236,-0.37152842,-0.9016268,-0.81011945,-0.86496824,0.7668321,0.5564011,0.7248111,0.7893981,-0.08638164,-0.37222463,-1.1782221,-1.6154655,0.2711238,-0.043910857,-1.6649729,-0.9314015,-0.4437878,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-23
661,0.29019237,-0.40680462,-0.90207565,-0.7730836,-0.85503876,0.7729261,0.5632889,0.72417206,0.7945133,-0.10924297,-0.40127832,-1.0087699,-1.635086,0.28020504,-0.23242852,-1.4121802,-0.9142328,-0.35646838,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-24
662,0.349464,-0.432581,-0.90240645,-0.7289417,-0.8393478,0.7779895,0.57009554,0.72288126,0.79997194,-0.25595307,-0.77723354,-1.1680279,-1.5951296,-0.037113145,-0.3163629,-1.738761,-1.17986,-0.6380926,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-25
663,0.60103667,-0.44779417,-0.90262717,-0.67996466,-0.8187678,0.7819501,0.57679623,0.72092426,0.80579084,-0.36628386,-0.82009804,-1.1825584,-1.645745,-0.18460149,-0.27437207,-1.5509821,-1.5411627,-0.76541555,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-26
664,0.88199353,-0.45232573,-0.9027484,-0.6296223,-0.79833513,0.78473556,0.58336645,0.7182863,0.8119868,-0.3641965,-0.79934275,-1.1678435,-1.7132435,-0.1238266,-0.256885,-1.4298947,-1.6046567,-0.71996397,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-27
665,0.98425066,-0.44698083,-0.90278375,-0.5840874,-0.7834489,0.7862736,0.5897815,0.71495277,0.8185767,-0.21360992,-0.77858746,-1.1531285,-1.7807418,-0.06305171,-0.2393979,-1.3088073,-1.6681505,-0.67451245,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-28
666,0.8618162,-0.43337768,-0.9027489,-0.54479045,-0.77376264,0.78649193,0.5960168,0.7109091,0.8255773,0.013214256,-0.75783217,-1.1384137,-1.8482403,-0.0022768248,-0.22191079,-1.18772,-1.7316445,-0.6290609,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-29
667,0.61521953,-0.41372618,-0.90266037,-0.5115259,-0.7675444,0.7853182,0.6020478,0.70614064,0.83300555,0.14670455,-1.0882279,-1.1670225,-1.6609584,-0.17481625,-0.29315683,-1.055548,-1.8850229,-0.842174,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-30
668,0.34807277,-0.39056247,-0.902535,-0.48629445,-0.7648969,0.78268015,0.6078498,0.7006328,0.8408782,0.103566214,-0.57982504,-0.78444064,-1.708247,0.12296498,-0.25184426,-0.63467884,-1.2806101,-0.54099834,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-31
669,0.2716798,-0.36648446,-0.9023883,-0.4640729,-0.76332444,0.7785055,0.61339813,0.6943709,0.84921217,-0.06471307,-0.6927416,-0.6456117,-1.6544642,0.19657573,-0.16507101,-0.67228585,-2.0919929,-0.46084225,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-01
670,0.37521085,-0.34391946,-0.9022331,-0.44247139,-0.75961274,0.7727552,0.61868024,0.6873586,0.85802126,-0.2175858,-0.2079131,-0.4921144,-1.4643539,0.3846177,-0.10369415,-0.28605145,-1.84773,-0.24569583,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-02
671,0.46812811,-0.3249238,-0.90207934,-0.42688364,-0.7552739,0.7655231,0.6237309,0.6796721,0.8673074,-0.24909468,-0.29344323,-0.50803167,-1.4714768,0.42457095,-0.10599575,-0.36971518,-1.8370643,-0.29075518,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-03
672,0.4887836,-0.31100276,-0.90193295,-0.41624406,-0.751998,0.7569363,0.62859714,0.6714059,0.8770698,-0.13975787,-0.37897336,-0.5239489,-1.4785997,0.4645242,-0.108297355,-0.45337895,-1.8263984,-0.33581457,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-04
673,0.39896888,-0.30300796,-0.90179676,-0.40968633,-0.750969,0.74712205,0.6333257,0.6626545,0.8873072,-0.0048760152,-0.4645035,-0.53986615,-1.4857225,0.5044775,-0.11059896,-0.5370427,-1.8157326,-0.38087392,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-05
674,0.22929029,-0.30114412,-0.9016708,-0.4112605,-0.7556773,0.73620737,0.6379635,0.6535123,0.89801884,0.05347008,-0.49352506,-0.5082201,-1.3943585,0.55887735,-0.13650797,-0.4683649,-1.6593637,-0.3910842,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-06
675,0.14368069,-0.3050292,-0.90155345,-0.42238784,-0.7687484,0.7243194,0.6425573,0.64407384,0.90920365,-0.0430445,0.10700788,-0.32402232,-1.188466,0.8063915,-0.11191062,-0.4789617,-1.3359315,-0.22117427,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-07
676,0.26701254,-0.31377378,-0.9014422,-0.45459697,-0.7976666,0.71158534,0.6471541,0.63443357,0.9208606,-0.27652827,0.1345506,-0.4826488,-0.9209159,0.7137308,-0.11942936,-0.54687667,-0.869888,-0.24711701,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-08
677,0.5631255,-0.3261144,-0.9013344,-0.51278543,-0.8456641,0.6981323,0.65180063,0.624686,0.9329887,-0.47900015,0.20357499,-0.5990291,-1.138575,0.32295114,-0.26458833,-1.0635434,-0.7055359,-0.3096354,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-09
678,0.94157386,-0.34060198,-0.901228,-0.57829815,-0.89927053,0.6840874,0.6565439,0.6149255,0.94558704,-0.5730298,0.20787024,-0.69152975,-1.062215,0.39781052,-0.2903356,-1.078649,-0.8221046,-0.36143658,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-10
679,1.2314065,-0.3557979,-0.9011221,-0.6397839,-0.948817,0.6695777,0.66143066,0.6052466,0.9586546,-0.5191566,0.2121655,-0.78403044,-0.985855,0.47266993,-0.31608286,-1.0937548,-0.93867326,-0.41323778,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-11
680,1.322981,-0.370446,-0.90101683,-0.6931806,-0.9934555,0.6547305,0.6665077,0.59574383,0.9721903,-0.3749314,0.21646076,-0.87653106,-0.909495,0.54752934,-0.34183013,-1.1088604,-1.055242,-0.46503896,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-12
681,1.2696443,-0.38359115,-0.9009132,-0.7383186,-1.0313811,0.63967276,0.6718221,0.58651155,0.9861933,-0.25585368,0.067336544,-0.98166865,-0.9001934,0.1276917,-0.38756633,-1.3342332,-0.62633765,-0.7386305,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-13
682,1.1718574,-0.3946561,-0.9008124,-0.7792943,-1.0617849,0.6245317,0.6774205,0.57764435,1.0006624,-0.26360667,0.023569878,-0.967809,-0.8177881,0.08252467,-0.37658986,-1.0532467,-0.525695,-0.6463634,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-14
683,1.2026479,-0.40349498,-0.9007157,-0.80822414,-1.079096,0.6094344,0.6833499,0.5692366,1.015597,-0.38407594,-0.32498685,-1.1373155,-0.98540837,-0.11700862,-0.3548171,-1.1028159,-0.7812097,-0.7234125,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-15
684,1.3523021,-0.41036764,-0.9006237,-0.81923896,-1.082319,0.59450805,0.6896571,0.5613828,1.0309956,-0.49689165,-0.102134876,-1.0486538,-1.0211054,0.19305836,-0.3210519,-0.9971446,-0.79448396,-0.6437255,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-16
685,1.5372136,-0.4158343,-0.9005356,-0.8255606,-1.08314,0.57987976,0.6963889,0.5541774,1.0468576,-0.50792474,-0.037498794,-1.0149844,-0.98093045,0.17302194,-0.3184651,-0.9987304,-0.672986,-0.6307024,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-17
686,1.6150707,-0.42062908,-0.9004496,-0.8368961,-1.0873805,0.5656766,0.7035923,0.54771495,1.0631818,-0.3821874,0.02713729,-0.9813149,-0.94075555,0.15298553,-0.31587833,-1.0003164,-0.551488,-0.6176792,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-18
687,1.4693584,-0.42551184,-0.900362,-0.8538241,-1.0945313,0.55202585,0.711314,0.5420898,1.0799673,-0.16729087,0.091773376,-0.9476454,-0.9005806,0.13294911,-0.31329155,-1.0019022,-0.42999,-0.60465604,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-19
688,1.2456372,-0.43112049,-0.90026814,-0.8683871,-1.1009396,0.5390545,0.71960104,0.53739655,1.0972131,0.038858708,-0.23643795,-1.175158,-0.75241107,0.013444889,-0.3729097,-1.0782168,-0.6000861,-1.0095279,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-20
689,1.0021759,-0.43784618,-0.90016305,-0.868092,-1.1010755,0.52688974,0.7285001,0.5337296,1.1149182,0.13020463,-0.35728312,-1.2222258,-0.7966747,0.07480662,-0.4472682,-1.0012167,-0.91441435,-0.8102034,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-21
690,0.89831036,-0.44572884,-0.9000423,-0.8480043,-1.0939149,0.5156587,0.7380582,0.5311835,1.1330817,0.14710215,-0.4885753,-1.2119305,-0.9816295,-0.1465284,-0.46998033,-0.98683846,-0.91629714,-0.8547298,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-22
691,1.0086908,-0.4544292,-0.89990324,-0.8099251,-1.0798737,0.50548846,0.7483221,0.52985257,1.1517024,0.28079122,-0.6198675,-1.2016351,-1.1665843,-0.36786342,-0.49269247,-0.97246027,-0.9181799,-0.89925617,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-23
692,1.1526318,-0.46327668,-0.89974576,-0.75689846,-1.0571212,0.49650618,0.7593387,0.5298314,1.1707795,0.5943891,-0.5896895,-1.1610504,-1.1130964,-0.30512673,-0.5137074,-0.9315591,-0.8459671,-0.8446573,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-24
693,1.2590284,-0.47134042,-0.8995732,-0.68929416,-1.024637,0.48883903,0.77115476,0.5312145,1.1903119,1.0583748,-0.5595115,-1.1204658,-1.0596085,-0.24239007,-0.5347223,-0.89065784,-0.77375436,-0.7900585,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-25
694,1.2817568,-0.47754255,-0.89939284,-0.61115474,-0.9831887,0.48261413,0.7838173,0.5340962,1.2102987,1.5109297,-0.5293335,-1.0798811,-1.0061204,-0.17965339,-0.55573726,-0.84975666,-0.70154154,-0.7354596,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-26
695,1.2440631,-0.48082343,-0.8992147,-0.5308724,-0.93826526,0.47795856,0.79737306,0.538571,1.2307388,1.6461097,-0.5191558,-1.1345829,-0.84240997,-0.28595182,-0.57895434,-0.5337691,-0.6647484,-0.73697025,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-27
696,1.2491179,-0.4803269,-0.8990492,-0.45858473,-0.89645827,0.47499952,0.8118689,0.54473346,1.2516313,1.3946351,-0.13731492,-0.92062205,-0.68121517,-0.1344917,-0.60319257,-0.76126057,-0.4040561,-0.575481,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-28
697,1.3822391,-0.47557694,-0.8989044,-0.40667507,-0.8628014,0.47386408,0.8273518,0.552678,1.2729752,0.8870141,0.24951652,-0.7029787,-0.75246716,0.11086396,-0.53962076,-0.6957543,-0.3496531,-0.40169394,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-29
