Unnamed: 0,Date,EVT,JNJ,PFE,FMS,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,DUK,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,TOT,BP,SNP_x,MT,PKX,DB,CMC,GS,WFC,CICHY,ACGBY,CRARY,C,DAX,SNP_y,NDAQ,TM,GM,TSLA,DTE,DRI,TEF,T,TMUS,VOD,VZ,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,SAP,CSCO,IBM,INTC,EBAY,EA_x,EA_y,QCOM,TXN,SNE
404,2018-12-27 00:00:00+00:00,18.24,125.87,41.81,32.62,68.41,110.09,87.45,34.25,7.18,215.43,44.0,149.28,54.21,85.39,47.78,170.54,10.66,105.47,67.74,61.37,61.37,56.92,51.63,37.33,73.78,20.21,53.45,7.75,15.69,160.12,44.72,15.55,10.5,5.21,50.62,23.73,73.78,78.47,113.41,33.07,319.84,109.18,97.82,8.27,27.81,62.35,19.12,54.31,32.16,13.735,50.16,155.84,1454.2,1026.2,97.71,41.89,109.99,45.62,27.48,77.11,77.11,55.54,91.36,47.6
405,2018-12-26 00:00:00+00:00,17.71,123.42,40.66,31.66,65.9,107.62,86.39,33.83,6.99,210.42,43.11,145.47,54.87,84.0,47.65,168.07,10.48,101.85,66.18,60.5,60.5,55.44,50.3,36.79,74.11,20.11,53.75,7.91,15.41,157.0,43.84,15.71,10.73,5.2,49.65,23.55,74.11,77.32,112.54,32.58,300.0,108.96,97.03,8.2,27.5,60.92,19.18,53.23,31.76,13.73,49.97,148.3,1368.89,997.99,95.21,40.68,108.0,44.0,26.35,75.2,75.2,54.25,88.8,46.78
406,2018-12-24 00:00:00+00:00,17.7,127.3,41.81,31.32,66.82,115.18,88.23,34.52,7.06,213.46,44.33,150.04,55.0,87.66,49.06,174.45,10.4,103.3,66.87,61.02,61.02,56.81,51.53,37.74,75.37,20.43,53.37,7.87,15.74,159.0,44.47,15.89,10.86,5.245,49.4,23.65,75.37,78.43,113.45,32.65,313.5,114.25,98.7,8.35,28.21,61.51,19.44,54.68,33.0,14.04,49.99,148.15,1346.0,984.32,95.86,41.7,109.9,44.63,26.55,75.76,75.76,53.7,90.0,46.07
407,2018-12-21 00:00:00+00:00,18.67,127.8,41.64,32.55,68.07,113.65,89.11,34.85,7.32,216.74,45.3,153.79,55.555,87.86,49.45,174.4,10.28,103.62,68.14,61.73,61.73,56.66,51.81,37.2,75.86,21.02,53.94,7.98,16.45,168.25,45.59,16.24,10.65,5.26,51.9,24.12,75.86,80.67,115.62,34.23,317.4,114.6,99.04,8.46,28.34,64.58,19.96,54.84,34.05,15.0314,50.51,156.86,1464.99,1032.04,99.32,42.91,112.5,45.75,28.02,78.3,78.3,56.26,90.45,47.38
408,2018-12-20 00:00:00+00:00,19.9,127.72,41.71,33.44,68.34,113.88,91.15,35.35,7.65,220.93,46.08,157.16,55.91,87.4,50.16,174.5,10.9,106.81,70.09,62.97,62.97,57.35,52.49,37.82,76.77,21.38,55.3,8.09,16.74,168.39,45.4,15.89,10.58,5.4,52.21,24.14,76.77,82.85,119.0,34.93,327.0535,114.13,99.95,8.5,29.84,64.62,20.2,55.92,34.92,14.2964,50.42,160.4,1484.0,1026.0,100.51,42.99,115.7,45.41,28.2,77.68,77.68,57.22,90.77,48.6
409,2018-12-19 00:00:00+00:00,19.96,129.87,42.83,34.04,70.34,113.59,93.72,36.37,7.64,224.28,47.05,161.81,57.075,87.85,48.76,176.5,10.94,109.91,72.45,65.17,65.17,57.87,53.25,38.21,78.4,22.04,56.16,8.74,17.23,171.59,46.39,16.26,10.91,5.6,53.9,24.57,78.4,83.99,120.51,35.01,337.6,114.1,104.59,8.61,29.92,64.64,20.07,55.72,36.325,14.51,50.69,166.0,1543.05,1047.29,102.02,43.89,117.15,47.49,28.49,80.03,80.03,57.54,94.34,49.39
410,2018-12-18 00:00:00+00:00,19.73,132.05,43.47,33.6,70.85,114.57,92.96,35.54,7.18,227.85,48.55,163.55,57.1,88.43,49.26,176.25,10.79,112.63,73.63,66.68,66.68,57.72,53.96,38.41,81.49,21.94,55.64,8.77,17.13,169.78,46.94,16.2,10.89,5.58,54.72,24.44,81.49,85.75,120.88,35.02,350.54,114.49,102.94,8.47,29.63,64.81,20.01,55.94,36.805,13.89,49.92,165.38,1540.0,1034.0,100.32,44.55,116.9,47.47,28.56,79.68,79.68,57.69,92.85,50.02
411,2018-12-17 00:00:00+00:00,20.82,128.32,43.5,33.61,70.38,117.34,93.47,35.8,7.09,230.0,49.23,165.53,56.34,91.0,53.25,182.36,11.25,113.44,75.26,68.05,68.05,58.83,54.63,38.91,82.3,21.79,56.55,8.73,17.29,169.4,46.22,16.37,10.92,5.61,54.85,24.34,82.3,86.3,120.0,34.94,362.0,118.55,102.91,8.87,30.13,65.73,20.34,57.06,37.15,13.97,50.44,165.45,1566.0,1047.01,100.35,45.82,119.07,47.86,28.78,80.14,80.14,57.59,94.28,51.19
412,2018-12-14 00:00:00+00:00,21.37,144.34,44.08,34.13,71.32,117.94,94.4,36.75,7.08,234.32,51.74,171.89,56.49,91.0,53.21,181.82,11.39,115.01,76.72,68.91,68.91,59.08,54.79,39.11,82.97,21.67,55.77,8.78,17.37,174.34,46.55,16.17,10.9,5.65,54.73,24.59,82.97,86.72,120.33,35.0,375.0,119.08,103.2,8.78,29.83,65.83,19.99,56.95,37.61,13.9908,50.22,169.0,1638.0,1060.02,101.58,46.37,119.5,47.89,28.79,79.82,79.82,57.56,94.66,51.61
413,2018-12-13 00:00:00+00:00,21.41,146.96,44.46,35.11,72.71,114.7,96.58,37.63,7.49,236.65,53.78,173.26,57.09,89.78,53.75,181.34,11.55,115.15,76.03,69.0,69.0,58.92,55.15,38.8,82.78,22.33,56.51,8.84,17.91,177.83,47.97,16.44,11.14,5.795,56.38,24.8,82.78,87.41,121.54,35.96,370.15,118.96,105.47,8.88,30.09,66.21,20.37,57.0,39.49,14.07,50.99,170.49,1680.0,1075.67,103.63,47.68,121.26,48.26,29.2,83.91,83.91,58.14,96.24,52.59
414,2018-12-12 00:00:00+00:00,21.51,147.0,44.35,35.47,72.81,115.74,96.4,37.24,6.84,239.55,53.88,172.67,56.214,90.79,53.14,182.98,11.65,117.11,78.04,69.31,69.31,59.31,55.07,39.65,83.09,22.17,55.74,8.55,17.94,178.5,48.29,16.55,10.89,5.73,57.13,24.64,83.09,88.16,122.35,35.23,369.42,120.14,104.37,8.77,30.11,66.77,20.56,57.79,39.72,13.98,51.26,170.4,1669.0,1077.08,103.64,47.92,122.51,48.58,28.5,84.32,84.32,58.44,96.79,52.56
415,2018-12-11 00:00:00+00:00,21.67,146.29,44.08,35.49,71.66,113.96,96.48,36.56,7.04,238.87,53.57,172.78,55.9,90.5,52.38,182.32,11.88,116.26,77.7,68.41,68.41,59.34,54.61,39.9,82.57,21.96,55.1,8.56,18.09,182.15,49.41,16.24,10.79,5.6,58.17,24.58,82.57,88.26,120.68,35.55,369.91,119.48,106.4,8.71,30.44,66.62,20.59,58.77,39.53,13.57,50.75,171.66,1678.0,1066.94,102.82,47.86,123.25,47.9,29.4,85.12,85.12,58.45,95.76,51.63
416,2018-12-10 00:00:00+00:00,21.93,145.39,44.14,35.34,70.04,113.86,94.0,36.75,6.97,234.11,53.91,169.44,55.48,90.16,52.2,182.56,11.85,115.3,77.86,68.17,68.17,58.77,54.32,39.32,81.4,21.58,55.24,8.69,18.18,178.6,50.07,16.57,10.69,5.66,57.95,24.3,81.4,87.36,121.05,34.55,360.0,119.7,104.83,8.65,30.08,65.67,20.3,57.8,38.39,13.37,50.27,165.0,1623.84,1042.94,101.55,46.3,119.74,46.28,29.16,82.34,82.34,57.77,92.44,50.65
417,2018-12-07 00:00:00+00:00,22.05,145.49,44.82,35.84,71.75,113.04,95.92,37.09,7.3,240.97,54.46,172.02,56.24,89.95,53.12,181.98,11.72,117.59,79.39,69.52,69.52,60.25,55.51,40.31,84.5,22.22,56.27,8.92,18.62,183.85,50.89,16.66,10.97,5.77,59.72,24.9,84.5,89.95,121.65,35.44,369.0,119.35,109.18,8.77,30.22,66.68,20.78,57.91,39.55,13.75,50.98,173.49,1705.07,1072.23,102.69,48.16,123.9,47.94,29.43,83.78,83.78,56.61,96.67,52.0
418,2018-12-06 00:00:00+00:00,22.06,144.5,44.58,39.0,70.59,111.45,95.21,36.6,7.2,242.54,54.49,170.42,55.965,90.5,53.09,182.42,12.0,115.34,78.0,68.7,68.7,58.79,54.35,39.42,84.62,21.78,55.45,8.87,18.37,181.33,50.65,16.48,10.72,5.8,59.36,24.86,84.62,89.61,120.27,35.74,356.01,119.93,107.19,8.77,30.48,65.68,20.73,58.18,40.235,13.2764,51.31,171.76,1614.87,1045.0,100.34,46.99,119.72,46.8,28.88,79.94,79.94,56.01,94.11,50.66
419,2018-12-04 00:00:00+00:00,23.11,146.32,46.23,41.72,74.24,113.83,98.58,38.53,7.75,252.76,56.0,173.8,58.95,89.76,53.16,182.5,12.23,120.6,81.38,72.27,72.27,62.01,56.49,41.34,87.3,23.13,57.26,9.29,19.67,190.69,53.95,17.38,11.44,6.15,64.58,25.36,87.3,92.59,122.27,38.22,356.05,119.58,109.61,9.03,31.73,67.46,21.15,58.1,42.68,13.51,53.62,180.95,1756.0,1112.99,105.31,48.7,124.49,49.52,30.06,83.44,83.44,58.99,100.76,53.09
420,2018-12-03 00:00:00+00:00,23.15,145.57,46.37,41.71,74.29,115.41,98.0,38.38,7.54,253.94,55.0,175.65,59.29,88.0,52.98,180.41,12.14,120.77,80.24,72.16,72.16,61.93,56.97,41.19,87.95,24.1,58.15,9.47,19.67,194.0,54.78,17.41,11.45,6.2205,66.04,26.09,87.95,92.37,123.26,39.0,360.0,118.76,111.09,9.07,31.74,68.5,21.5,59.5,42.85,13.64,53.59,184.46,1769.46,1132.16,105.5,48.32,125.67,50.0,30.17,85.81,85.81,60.51,102.5,54.08
421,2018-11-30 00:00:00+00:00,22.73,145.34,45.35,40.86,73.93,114.57,96.81,37.87,7.66,250.38,55.23,171.36,57.98,87.79,53.36,177.68,12.12,118.05,78.45,69.55,69.55,60.65,55.65,40.32,84.22,22.26,54.5,9.16,19.45,190.57,54.08,17.3,11.33,6.19,64.37,25.48,84.22,90.33,120.8,36.74,341.83,117.92,111.45,9.0,30.71,68.88,21.64,59.57,41.8425,13.52,53.65,180.29,1679.5,1095.63,103.69,47.27,121.66,47.95,29.47,86.31,86.31,58.22,97.78,52.87
422,2018-11-29 00:00:00+00:00,22.6,145.62,44.76,41.35,72.43,114.05,95.38,37.36,7.65,248.67,54.81,170.8,58.49,87.61,53.43,177.08,12.23,117.95,78.22,70.0,70.0,60.64,55.27,40.68,84.74,22.88,54.31,9.57,19.32,196.02,53.97,17.02,11.31,6.21,65.09,25.75,84.74,89.8,121.52,36.79,347.0,117.67,112.2,8.92,30.37,68.4,21.31,59.42,41.9125,12.94,53.56,182.66,1674.99,1083.53,104.7,46.9,122.44,48.49,29.57,85.09,85.09,57.89,97.99,52.11
423,2018-11-28 00:00:00+00:00,22.32,143.83,44.29,40.7,70.1,115.06,93.39,36.72,7.39,243.8,54.37,167.2,57.91,87.7,53.87,178.56,11.96,114.98,77.04,68.25,68.25,60.02,54.53,40.38,83.7,22.39,53.67,9.78,19.02,194.84,53.15,17.17,11.28,6.16,63.64,25.46,83.7,89.89,120.61,36.76,345.99,117.69,110.72,8.82,30.44,67.75,21.73,60.7,40.6875,12.13,53.33,176.73,1613.92,1057.46,102.72,46.3,121.01,47.935,28.8,85.51,85.51,55.89,96.7,51.82
424,2018-11-27 00:00:00+00:00,22.17,140.57,43.2,40.31,68.71,113.07,91.69,37.29,7.49,241.33,53.38,165.54,57.84,87.02,53.55,177.57,12.05,114.55,76.57,68.1,68.1,59.58,54.28,40.17,83.09,22.17,53.51,9.75,18.71,193.4,52.69,16.84,11.19,6.19,63.35,25.5,83.09,89.15,121.88,37.27,340.05,116.75,109.79,8.7,29.84,67.24,21.04,59.21,40.3475,12.258,52.7,171.51,1575.99,1051.34,101.6,45.45,118.38,46.94,28.58,84.68,84.68,55.59,95.49,51.13
425,2018-11-26 00:00:00+00:00,21.98,142.0,43.32,38.98,68.73,112.63,90.62,37.62,7.61,243.31,53.5,165.07,58.235,86.7,53.4,177.42,12.07,114.6,76.24,67.96,67.96,60.24,54.81,40.64,83.16,22.56,53.65,9.57,19.15,191.17,52.33,16.8,11.55,6.23,62.67,25.67,83.16,88.6,120.55,36.14,325.0,116.86,112.65,8.59,29.65,67.76,20.46,58.64,39.09,13.14,52.37,174.24,1539.0,1044.0,102.24,45.14,118.37,47.27,28.8,83.52,83.52,55.79,96.41,50.54
426,2018-11-23 00:00:00+00:00,21.99,141.85,42.95,38.88,67.94,110.84,92.5,37.47,7.78,240.8,53.0,163.77,56.79,86.62,52.46,176.18,11.9,114.7,76.05,67.27,67.27,59.07,53.96,39.88,81.21,22.6,54.15,9.28,18.92,191.61,51.97,16.13,10.8,6.0625,62.33,25.28,81.21,87.0,119.52,35.33,334.345,116.93,110.52,8.33,29.76,66.39,19.9,58.86,38.62,13.1,51.58,174.94,1517.0,1033.5,99.91,44.45,118.09,46.69,28.18,83.82,83.82,54.77,95.37,49.86
427,2018-11-21 00:00:00+00:00,22.14,146.23,43.5,38.5,69.35,111.3,92.76,37.14,7.79,241.13,52.79,165.97,57.175,88.05,54.12,178.5,11.8,116.68,77.43,69.39,69.39,61.27,56.05,40.84,84.18,23.84,56.57,9.41,19.24,192.09,52.62,16.28,10.94,6.07,62.76,25.35,84.18,88.09,119.22,35.3,352.0,118.25,111.44,8.44,29.5,66.79,19.51,59.26,39.28,13.38,51.29,179.73,1542.99,1045.31,101.48,44.95,117.61,47.85,28.54,83.94,83.94,55.21,97.75,50.54
428,2018-11-20 00:00:00+00:00,22.2,147.5,44.01,37.63,70.39,110.86,94.87,36.11,7.67,241.9,54.41,166.71,56.35,88.07,54.5,182.62,12.08,119.24,78.42,70.23,70.23,60.71,56.11,40.58,83.86,23.7,56.68,9.42,19.4,195.1,53.05,16.4,10.73,6.04,63.82,25.11,83.86,88.25,117.94,35.1,341.75,119.85,112.63,8.44,29.97,67.74,19.96,61.03,38.3325,13.15,51.6,178.37,1437.5,1007.29,98.97,44.92,118.49,47.4,27.7,80.82,80.82,54.2,92.91,49.71
429,2018-11-19 00:00:00+00:00,22.55,146.43,43.62,39.5,72.0,110.8,94.01,37.87,7.99,245.92,55.41,171.98,57.5,86.58,53.22,180.16,12.52,118.14,78.46,72.02,72.02,61.67,56.82,40.8,85.01,24.87,57.8,9.78,19.98,201.83,52.97,16.6,10.89,6.17,65.08,25.81,85.01,88.67,118.34,35.75,356.34,119.01,111.75,8.63,30.34,68.53,20.0,60.25,41.04,13.5,51.75,190.0,1577.01,1063.39,104.19,46.35,121.63,48.61,28.02,86.1,86.1,55.85,97.5,51.88
430,2018-11-16 00:00:00+00:00,22.61,144.71,43.1,39.96,70.48,111.15,92.72,37.45,8.08,238.76,56.85,167.87,57.47,86.44,53.12,180.18,12.58,117.5,78.37,72.67,72.67,61.78,56.84,40.97,85.03,24.68,56.85,9.77,19.45,202.93,52.65,16.59,11.16,6.125,64.49,25.78,85.03,87.72,115.82,35.32,345.19,120.51,111.08,8.55,30.07,67.23,19.67,59.06,38.95,13.25,51.93,190.5,1587.5,1065.23,103.99,46.46,120.89,47.77,28.0,87.45,87.45,55.12,96.63,50.09
431,2018-11-15 00:00:00+00:00,22.53,143.41,42.7,40.07,68.93,110.66,91.54,37.34,8.24,233.91,56.9,164.94,57.2,84.84,53.86,176.27,12.49,113.66,76.67,72.33,72.33,60.77,56.2,40.17,83.49,24.33,56.12,9.72,19.0,201.8,51.54,16.18,11.09,6.15,62.97,25.78,83.49,85.91,116.34,34.91,342.33,118.49,111.29,8.5,30.35,67.86,19.8,58.85,39.6,13.4057,51.93,188.39,1581.01,1051.46,103.84,46.8,119.66,47.01,27.8,86.02,86.02,53.83,94.51,50.7
432,2018-11-14 00:00:00+00:00,23.2,145.02,43.76,40.28,70.1,110.02,92.86,37.97,8.76,236.0,57.02,168.45,57.35,85.9,56.37,177.68,12.9,116.88,78.86,73.37,73.37,61.83,56.58,40.55,84.36,24.48,55.44,10.02,19.8,206.24,53.14,16.48,11.07,6.3260000000000005,65.39,25.99,84.36,89.14,116.96,36.2,342.7,119.39,112.43,8.55,30.55,68.66,20.87,59.13,41.1,13.28,51.07,193.9,1656.32,1060.0,105.21,45.46,121.11,47.85,28.2,88.24,88.24,54.84,95.82,51.59
433,2018-11-13 00:00:00+00:00,23.25,146.19,44.33,39.56,70.87,110.37,92.6,37.81,8.02,236.48,56.05,170.12,56.715,85.9,55.75,179.04,12.73,117.3,79.8,74.21,74.21,61.5,55.51,40.1,84.29,24.23,56.32,9.8,19.48,204.4,52.62,16.34,11.11,6.252000000000001,64.38,26.01,84.29,88.71,115.5,35.92,333.16,118.97,112.71,8.44,30.85,68.54,20.1,59.09,39.095,13.86,49.55,191.63,1649.29,1054.81,102.14,45.7,121.19,46.99,28.8,88.33,88.33,54.74,94.11,51.46
434,2018-11-12 00:00:00+00:00,23.3,144.99,44.28,39.98,72.73,109.38,94.48,38.05,8.42,243.1,55.33,171.38,56.89,85.25,55.58,176.19,12.81,120.9,81.66,75.03,75.03,63.14,57.24,41.68,85.08,25.02,56.62,9.95,19.55,222.0,53.13,16.32,11.0,6.27,65.56,25.78,85.08,90.38,117.21,35.64,348.37,118.23,113.0,8.43,30.7,68.69,18.64,58.84,38.01,13.98,48.79,199.0,1698.24,1073.13,103.11,47.14,123.5,47.71,29.58,88.6,88.6,56.37,95.04,52.69
435,2018-11-09 00:00:00+00:00,23.3,145.04,43.72,40.28,72.88,107.68,94.69,38.09,8.79,242.23,56.46,171.0,58.19,84.5,55.83,174.32,12.94,118.22,80.26,74.59,74.59,62.38,57.04,40.66,84.85,25.26,58.53,10.25,19.9,231.69,53.085,16.48,11.07,6.3901,67.2,26.0,84.85,90.94,117.35,36.12,349.0,116.66,112.33,8.52,30.98,69.42,18.77,58.32,38.545,15.59,48.37,205.55,1732.5,1084.02,107.92,48.08,123.61,48.79,29.62,92.86,92.86,57.78,98.11,54.18
436,2018-11-08 00:00:00+00:00,23.21,144.31,43.86,42.03,72.0,107.17,94.0,38.58,9.14,236.8,52.95,169.59,59.795,84.74,55.86,173.54,13.0,120.65,83.13,76.8,76.8,63.82,59.07,42.34,86.43,26.0,60.08,10.56,20.32,231.0,52.9,16.59,11.53,6.54,67.94,26.35,86.43,90.01,117.81,36.41,348.5,116.1,111.4,8.59,31.08,70.07,19.31,57.7,38.93,15.07,49.55,209.98,1755.0,1107.3,107.94,47.87,122.66,48.49,29.74,94.01,94.01,58.0,96.26,54.94
437,2018-11-07 00:00:00+00:00,22.9,143.1,43.38,43.03,71.69,107.22,93.24,38.9,9.45,242.82,52.8,168.09,59.025,84.75,55.54,172.56,12.73,120.0,82.21,77.01,77.01,64.49,59.53,43.32,87.86,26.14,60.64,10.6,20.74,230.05,53.82,17.1,11.55,6.46,67.29,26.52,87.86,90.16,118.21,36.73,343.34,115.48,110.67,8.6,30.99,69.24,19.49,57.55,38.21,14.3,48.66,205.97,1673.0,1083.49,108.08,46.98,123.79,47.63,30.09,93.0,93.0,63.5,97.8,54.49
438,2018-11-06 00:00:00+00:00,22.51,141.53,43.58,39.28,70.33,106.55,91.54,38.25,9.36,226.06,51.32,165.84,58.36,83.66,54.93,170.56,12.61,118.76,81.74,75.2,75.2,63.48,58.41,42.81,85.95,25.66,59.9,10.36,20.35,228.19,53.36,16.67,11.49,6.55,67.31,26.08,85.95,88.48,117.27,36.18,339.07,113.39,106.39,8.43,30.64,68.85,19.34,57.02,38.01,15.32,48.45,201.92,1618.35,1055.02,106.78,46.04,120.7,47.8,29.59,92.69,92.69,63.35,95.47,53.62
439,2018-11-05 00:00:00+00:00,22.41,141.0,42.83,39.08,70.48,105.85,91.95,38.29,9.39,235.72,51.58,165.93,58.75,83.08,54.45,168.19,12.56,116.62,82.5,74.57,74.57,63.51,58.76,42.56,85.83,25.69,60.0,10.5,20.62,228.32,53.73,16.6,11.3,6.57,66.3,26.3,85.83,87.14,115.09,36.0,340.5,111.75,105.19,8.5,30.63,68.96,19.65,56.51,39.46,15.32,47.37,204.3,1657.57,1072.53,107.77,45.74,116.1,47.34,29.91,92.57,92.57,63.08,94.91,53.74
440,2018-11-02 00:00:00+00:00,22.53,141.97,43.76,39.66,70.75,106.66,91.89,38.72,9.62,235.59,52.91,167.47,58.85,83.41,53.96,171.08,12.47,114.85,81.76,75.11,75.11,63.32,58.05,42.82,84.2,26.07,60.69,10.52,19.9,230.0,54.21,16.51,11.14,6.61,66.07,26.43,84.2,87.4,117.0,36.8,343.74,112.42,105.96,8.42,30.63,69.39,19.77,56.34,38.65,14.24,48.15,209.55,1678.59,1089.0,107.95,45.72,117.51,48.13,29.52,95.29,95.29,63.94,97.76,54.71
441,2018-11-01 00:00:00+00:00,22.24,140.07,43.2,39.2,69.09,104.11,90.13,37.82,10.01,230.08,50.6,163.12,58.05,82.57,54.67,173.52,12.21,111.765,79.83,73.98,73.98,63.53,58.17,43.17,81.96,25.29,58.05,10.16,19.33,225.76,53.43,16.04,10.94,6.47,66.09,26.03,81.96,86.57,116.9,36.24,338.26,112.4,106.29,8.37,30.99,68.96,19.7,56.98,37.01,14.74,47.11,219.05,1623.53,1091.4,107.05,45.67,115.5,46.95,29.08,91.0,91.0,63.2,93.38,55.49
442,2018-10-31 00:00:00+00:00,22.19,141.0,43.01,39.46,68.7,105.81,91.0,37.07,10.18,232.91,51.7,163.53,57.61,83.22,53.76,172.8,12.3,111.71,79.34,72.72,72.72,63.4,58.21,43.43,80.24,24.7,56.99,9.77,18.47,221.89,53.04,15.91,11.16,6.37,65.01,26.0,80.24,86.44,117.22,35.97,332.54,113.8,109.0,8.23,30.69,67.37,18.95,58.32,39.81,14.1,46.56,216.88,1569.99,1068.2,106.81,45.05,116.49,48.29,29.3,92.0,92.0,62.91,94.0,54.28
443,2018-10-30 00:00:00+00:00,21.91,137.93,41.95,38.51,67.77,103.09,89.65,35.6,10.56,229.22,50.38,162.19,56.955,83.8,54.68,173.72,12.19,109.62,77.62,71.23,71.23,61.57,57.37,42.0,81.57,24.47,55.52,9.79,17.71,215.99,52.45,15.49,10.73,6.32,64.6,25.5,81.57,84.47,115.2,33.18,328.39,114.06,105.94,7.95,29.85,64.53,18.84,56.92,37.45,14.0,45.59,211.15,1486.16,1020.01,104.33,43.92,120.48,45.53,26.9,91.67,91.67,62.36,90.09,54.0
444,2018-10-29 00:00:00+00:00,22.16,136.99,42.95,40.14,68.0,102.85,91.09,36.62,11.429,231.89,50.61,162.64,58.29,82.09,54.31,170.27,12.26,112.04,78.07,71.53,71.53,62.4,58.31,41.81,82.52,25.26,58.44,9.84,17.99,214.15,51.88,15.6,10.87,6.37,65.06,25.84,82.52,84.37,115.8,34.11,337.47,113.12,105.63,7.96,29.59,66.14,19.11,55.81,38.21,14.07,48.58,219.19,1660.0,1096.54,106.54,44.89,119.34,46.5,27.72,95.78,95.78,63.5,93.08,52.66
445,2018-10-26 00:00:00+00:00,21.97,137.94,43.05,39.92,66.75,103.9,91.03,35.99,11.59,228.8,50.03,164.0,56.47,84.02,54.25,174.1,12.22,110.63,77.87,71.04,71.04,60.87,56.52,40.29,80.92,24.01,57.05,9.72,18.45,210.73,51.315,15.62,10.81,6.216,64.17,25.29,80.92,83.0,116.0,31.68,308.25,115.37,105.43,7.76,29.89,64.55,18.76,56.26,38.325,14.0,48.41,215.9,1649.59,1048.33,104.88,44.57,125.21,45.59,27.24,95.93,95.93,61.5,89.69,52.03
446,2018-10-25 00:00:00+00:00,22.41,137.46,42.39,39.17,67.2,105.47,91.8,36.03,12.2,228.88,49.89,164.42,57.13,84.5,54.5,174.85,12.29,111.36,78.49,72.2,72.2,61.95,58.34,41.47,80.5,24.91,57.89,10.06,17.9,211.27,50.53,15.67,10.77,6.395,64.77,25.38,80.5,81.75,115.55,31.19,317.22,116.52,104.45,7.86,30.65,66.34,18.92,57.46,39.17,14.25,49.06,217.71,1703.34,1080.3,104.82,44.62,127.25,43.54,27.66,97.86,97.86,63.81,92.26,52.99
447,2018-10-24 00:00:00+00:00,22.78,138.52,43.81,39.7,68.73,104.43,93.12,35.77,12.71,231.62,51.66,166.35,57.66,82.64,54.39,171.34,12.38,113.72,80.13,74.23,74.23,63.21,58.65,42.49,82.41,25.2,58.75,10.32,18.08,218.14,51.31,15.86,11.09,6.45,65.41,25.74,82.41,81.21,116.68,31.79,301.05,112.26,106.26,7.92,31.73,69.05,19.43,57.0,40.76,14.6,49.21,222.6,1773.7,1115.0,106.29,45.49,131.17,44.16,28.11,98.81,98.81,65.87,93.25,55.0
448,2018-10-23 00:00:00+00:00,22.93,137.79,43.89,40.34,67.58,105.39,92.5,36.38,12.15,232.18,51.51,165.9,57.06,82.97,55.24,168.92,12.3,115.72,80.06,74.44,74.44,63.58,58.8,42.33,80.2,26.26,57.93,10.64,17.74,216.59,50.84,15.23,11.0,6.6,64.15,25.8,80.2,79.47,115.78,30.94,263.87,112.55,106.0,7.92,32.7,69.08,19.43,56.09,39.95,14.35,49.65,215.83,1742.24,1091.29,106.26,45.15,129.02,44.18,27.75,99.41,99.41,63.66,97.18,54.5
449,2018-10-22 00:00:00+00:00,23.75,138.61,44.44,40.61,67.74,111.13,93.94,37.06,12.59,238.87,53.19,169.26,57.92,83.02,54.54,173.59,12.45,118.1,82.0,76.8,76.8,65.31,60.26,43.55,83.61,27.21,58.74,10.86,18.06,226.93,53.07,15.66,11.32,6.7,68.89,26.51,83.61,81.07,118.74,31.45,260.68,113.01,106.78,8.0,32.91,69.85,19.9,55.08,41.66,14.96,49.71,219.79,1784.0,1112.51,110.18,45.77,129.58,44.5,28.47,102.81,102.81,65.69,98.65,56.0
450,2018-10-19 00:00:00+00:00,23.55,138.34,44.05,40.73,68.13,112.06,95.66,39.68,12.28,239.16,53.42,173.34,57.455,81.25,54.61,171.63,12.26,117.37,81.66,75.65,75.65,65.72,60.65,44.11,83.1,27.18,58.92,10.86,18.46,225.26,53.08,15.78,11.15,6.66,68.54,26.47,83.1,80.15,116.82,30.72,267.39,111.46,109.4,7.95,32.45,69.53,19.96,54.62,42.25,14.75,49.51,218.06,1785.16,1103.71,108.8,45.4,130.65,45.02,29.47,106.3,106.3,65.45,99.15,56.48
451,2018-10-18 00:00:00+00:00,23.7,139.2,44.34,39.87,69.58,108.91,97.17,41.04,12.14,245.15,53.55,176.42,58.65,81.49,54.08,171.16,12.2,117.42,81.2,75.89,75.89,64.98,60.88,43.6,83.48,28.82,58.72,11.23,18.52,227.5,54.17,15.19,11.2,6.96,69.54,26.66,83.48,80.63,117.91,31.71,269.29,111.54,109.9,7.99,32.57,69.23,20.11,53.86,42.53,14.47,50.54,217.86,1821.49,1130.0,110.66,46.3,132.73,45.65,31.89,107.34,107.34,65.68,101.5,57.2
452,2018-10-17 00:00:00+00:00,23.76,136.23,43.77,41.08,70.4,109.51,95.63,41.56,12.25,243.93,52.65,174.32,59.175,80.82,53.95,171.15,12.31,117.21,80.94,78.39,78.39,65.82,62.1,44.67,86.12,28.75,59.89,11.29,18.47,220.53,53.56,15.68,11.28,6.99,69.35,27.11,86.12,81.16,118.01,32.06,282.4,111.03,109.89,8.02,32.41,68.96,20.06,53.75,43.14,15.6892,50.11,222.3,1842.79,1140.0,116.2,45.89,135.89,46.0,32.23,107.76,107.76,66.38,102.9,57.89
