Unnamed: 0,Date,EVT,SHL,BAS,BAYN,JNJ,PFE,FMS,FRE.DE,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,EOAN.DE,RWE.DE,DUK,ENGI.PA,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,LUK,ROSN,TOT,BP,SNP,TKA.DE,MT,NISTF,PKX,SHE:000709,SHA:600019,SHE:002075,DB,CMC,NCB,GS,BRYN,WFC,JPHLF,CICHY,ACGBY,CRARY,BACHF,C,DAX,TDXP,INDU,NDAQ,NKY,TM,GM,HYMTF,BMW.DE,NSU,VOW.DE,DAI.DE,CON,TSLA,DTE,DRI,TEF,O2D.DE,T,TMUS,VOD,CTM,VZ,NTT.F,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,CCCMF,IFX.DE,SAP,CSCO,IBM,INL,INTC,MSF,EBAY_x,EBAY_y,QCOM,TXN,SNE
466,2018-10-03 00:00:00+00:00,24.79,218.261,10.16,,140.54,44.28,52.91,,73.81,115.37,99.35,44.39,12.34,263.05,54.16,177.35,62.42,,,80.34,12.765,52.48,168.97,13.36,125.13,86.51,82.04,82.04,69.34,,0.69,65.1,47.0,97.4,,31.17,20.86,65.87,3.26,7.85,16.12,11.22,20.25,15.55,227.75,0.01,52.5,,16.61,11.9,7.09,0.44,72.54,28.5,5.0,10.19,86.43,,122.97,35.02,35.9,,4.52,,,5850.0,303.33,110.45,107.44,7.97,,34.08,69.82,21.48,841.0,54.74,,49.15,16.1193,50.54,230.05,1981.7,1212.0,,,123.24,49.26,154.0,,48.62,15.47,32.77,32.77,73.59,109.03,58.65
467,2018-10-02 00:00:00+00:00,24.74,216.52200000000002,10.08,,139.79,44.21,52.3,68.0,74.0,113.67,99.27,44.31,12.32,264.15,53.97,178.62,61.48,8.676,20.92,79.93,12.6,51.58,167.64,13.15,125.07,85.8,80.74,80.74,68.93,,0.69,65.13,46.87,97.74,20.47,30.76,20.86,66.24,3.26,7.85,16.12,11.15,20.71,15.75,225.28,0.01,52.24,,16.86,11.89,7.04,0.44,71.51,28.16,5.0,10.17,87.06,,125.53,33.95,35.9,77.95,4.5,149.7,54.59,5850.0,313.95,109.42,109.32,7.81,3.623,33.53,70.16,21.09,841.0,53.8,19.455,49.0925,16.15,50.28,227.25,1999.99,1206.67,,19.815,122.04,48.75,152.99,,47.51,15.46,32.5,32.5,72.4,107.25,60.1
468,2018-10-01 00:00:00+00:00,24.7,216.52200000000002,10.08,,138.26,44.03,52.63,63.24,73.81,113.75,98.72,45.99,13.02,262.0,54.11,178.25,64.15,8.751,21.2,79.91,12.665,52.0,167.39,13.0,123.11,85.35,82.08,82.08,68.94,,0.69,65.3,46.93,101.28,21.85,30.94,20.86,66.26,3.26,7.85,16.12,11.3,20.66,15.75,226.22,0.0063,52.74,,17.52,12.26,6.97,0.43,72.24,28.65,5.0,10.22,86.41,,124.6,34.3,34.7,77.94,4.45,150.2,54.46,5850.0,305.77,108.75,111.13,7.97,3.625,33.66,70.71,21.68,839.3,53.61,19.355,50.13,15.97,49.53,227.95,2021.99,1213.0,,19.595,123.58,49.0,151.71,,46.79,15.73,33.1,33.1,72.46,107.67,60.81
469,2018-09-28 00:00:00+00:00,24.54,1.3,9.92,,138.1,43.93,51.43,63.52,72.78,112.63,97.62,45.55,11.44,259.66,53.65,175.0,63.98,8.875,21.69,79.13,12.5,51.88,166.08,12.94,121.99,85.25,80.81,80.81,68.02,,0.6,64.55,46.62,99.88,22.5,30.99,20.86,66.1,3.26,7.82,16.12,11.36,20.28,15.69,225.75,0.0065,52.69,,17.4,12.17,7.09,0.45,72.06,28.22,5.0,10.22,86.22,,124.51,33.57,34.7,78.42,4.43,150.7,55.32,5850.0,270.26,107.7,111.29,7.86,3.62,33.41,70.45,21.78,839.3,53.47,19.215,50.2625,15.97,49.82,224.79,2004.41,1204.09,45.15,19.835,122.47,48.27,151.16,,45.62,15.6,33.21,33.21,71.51,107.22,61.0
470,2018-09-27 00:00:00+00:00,24.46,222.609,10.1,0.011000000000000001,138.45,43.79,51.91,62.66,73.02,113.04,98.82,46.33,11.37,262.16,53.63,175.76,64.87,8.88,21.4,78.0,12.405,51.42,164.66,13.08,122.16,86.085,79.81,79.81,69.42,,0.6,65.46,46.99,98.54,20.04,31.91,20.86,68.0,3.18,7.95,16.12,11.86,20.31,15.69,228.77,0.0052,53.28,,17.68,12.0,7.51,0.45,72.9,28.88,5.0,10.2,86.21,,124.8,33.51,34.7,78.4,4.43,148.6,55.1,5850.0,312.9,106.64,112.28,8.09,3.4530000000000003,33.43,69.08,22.4,839.2,53.15,19.445,48.8075,16.5,48.36,223.82,1993.24,1200.0,,19.92,126.01,48.33,152.01,,45.91,15.64,33.57,33.57,72.18,106.44,59.39
471,2018-09-26 00:00:00+00:00,24.44,220.87,10.34,,138.95,43.84,51.75,62.16,72.06,112.78,99.35,46.32,11.25,262.17,53.39,175.89,65.17,8.84,21.22,78.8,12.255,50.87,167.35,13.15,122.99,86.02,79.67,79.67,69.05,,0.69,64.89,46.21,98.5,20.58,32.17,20.86,67.66,3.13,7.95,16.12,12.03,20.27,15.52,232.96,0.0051,54.38,,17.55,12.39,7.57,0.45,73.52,29.07,5.0,10.2,87.55,,124.95,33.49,34.7,78.22,4.44,148.5,54.82,5850.0,301.91,107.83,113.41,8.05,3.4360000000000004,33.83,69.47,22.18,839.2,53.29,19.565,48.975,16.3465,48.6,221.0,1968.5,1193.69,,20.41,126.17,48.74,152.4,,46.04,15.53,32.71,32.71,72.68,107.48,59.71
472,2018-09-25 00:00:00+00:00,24.38,221.739,9.8,,140.53,44.13,52.04,62.18,71.74,114.64,99.01,46.39,11.73,263.32,53.78,176.26,65.85,8.914,21.04,79.6,12.415,51.4,169.17,13.07,123.5,87.0312,78.35,78.35,69.69,,0.69,65.55,46.26,98.9,20.28,32.63,20.86,67.39,3.15,7.86,16.12,12.34,20.51,15.5,234.64,,54.3,,17.18,12.1,7.57,0.44,74.22,29.12,5.0,9.9,90.01,,125.32,34.48,34.7,83.4,4.45,151.4,56.16,5850.0,300.0,108.32,113.87,8.02,3.45,33.78,69.51,22.5,880.0,53.5,19.74,48.59,16.24,47.74,219.75,1942.9,1184.25,,20.1,124.32,48.57,149.91,,46.22,15.5274,33.57,33.57,72.64,109.25,58.7
473,2018-09-24 00:00:00+00:00,24.45,1.3,9.45,0.016,142.1,43.94,51.28,62.08,70.79,116.34,97.99,45.67,12.0996,260.73,54.92,173.94,65.43,8.974,21.27,79.71,12.555,51.73,170.5,13.1,121.91,85.79,76.9,76.9,68.45,,0.73,64.71,45.38,97.13,20.4,32.38,20.86,67.8,3.17,7.95,16.12,12.5,20.6,15.18,234.74,0.0104,54.8,,17.32,12.1,7.57,0.42,74.08,29.12,5.0,10.205,90.3,,124.34,35.04,32.2,85.34,4.45,151.9,57.49,5850.0,298.48,109.28,111.27,8.08,3.531,34.25,68.7,22.83,880.0,54.31,19.235,48.9,16.6641,47.66,216.82,1903.79,1159.41,,20.0,121.94,48.21,151.1,,46.31,15.56,33.83,33.83,73.08,109.01,56.94
474,2018-09-21 00:00:00+00:00,24.5,1.3,9.23,0.02,142.18,43.78,51.3,62.22,68.9,117.14,97.59,46.04,12.4,261.28,55.22,173.51,64.48,8.735,21.45,80.5,12.365,52.03,169.63,13.22,119.91,85.01,78.36,78.36,67.19,,0.74,63.84,44.66,98.64,20.49,32.51,21.07,67.91,3.16,7.68,16.12,12.23,21.08,15.15,238.06,0.0117,55.75,,17.32,12.13,7.55,0.44,74.98,29.12,5.0,10.2,90.12,,124.65,36.31,35.82,86.13,4.46,152.2,58.0,5850.0,297.7,108.87,116.9,8.01,3.509,34.05,69.34,22.51,900.0,54.23,19.405,49.0,16.42,48.78,220.78,1954.22,1194.92,,20.45,121.2,47.93,151.48,,47.12,15.75,34.32,34.32,74.83,110.5,57.4
475,2018-09-20 00:00:00+00:00,24.63,219.13,9.35,,140.82,43.37,51.49,62.14,68.63,115.84,97.18,46.0,12.59,261.17,54.03,174.0,64.88,8.636000000000001,21.35,80.0,12.2,52.16,168.68,12.87,120.19,84.86,78.75,78.75,66.88,,0.75,64.5,44.48,99.81,20.16,32.42,21.07,67.62,3.12,7.67,16.12,12.22,21.89,15.28,237.0,0.0117,55.63,,17.09,11.84,7.5275,0.45,74.5,28.93,5.0,10.2307,90.34,,125.42,35.91,47.5,83.17,4.46,148.5,56.14,5850.0,303.56,109.14,122.62,8.04,3.48,33.49,68.78,22.61,900.0,53.6,19.37,48.9325,16.5,49.07,220.24,1938.58,1180.67,,19.945,119.76,47.41,149.58,,46.78,15.7,34.28,34.28,74.48,107.88,58.95
476,2018-09-19 00:00:00+00:00,24.5,1.3,9.11,0.03,140.76,43.42,51.14,62.38,68.52,117.04,97.27,45.3,12.62,260.31,53.67,173.97,63.77,8.916,21.75,81.89,12.43,51.89,173.33,12.63,118.33,83.64,78.18,78.18,65.97,,0.68,63.19,43.71,99.5,19.765,31.15,21.07,66.81,3.13,7.56,16.12,11.68,21.19,15.18,229.9,0.0117,54.49,,16.67,11.91,7.31,0.43,71.54,28.43,5.0,10.199,89.68,,124.98,35.36,47.5,82.67,4.43,146.1,55.8,5850.0,280.51,112.6,119.76,7.79,3.5989999999999998,33.93,68.61,22.36,900.0,54.62,19.445,48.6675,16.8079,48.1,218.5,1940.5,1168.96,,19.875,119.31,47.42,148.63,,46.09,15.43,34.01,34.01,75.37,105.12,59.62
477,2018-09-18 00:00:00+00:00,24.44,215.65200000000002,8.94,,140.27,43.0,51.28,62.66,67.76,117.57,95.81,45.16,12.67,256.79,52.58,169.75,63.6,8.898,21.69,82.44,12.44,52.84,173.84,13.29,118.5,83.9,77.28,77.28,65.71,,0.68,62.95,43.41,97.41,19.24,30.08,21.07,66.25,3.04,7.26,16.12,11.51,21.51,15.12,228.35,0.012,54.25,,16.65,11.8,7.254,0.41,71.3,28.26,5.0,10.18,89.13,,124.38,35.17,47.5,82.87,4.45,143.6,55.52,5850.0,296.69,112.07,117.91,7.76,3.583,33.56,67.43,22.41,885.0,54.39,19.455,48.1825,16.37,48.18,217.79,1918.65,1162.66,,19.57,119.27,47.07,147.76,,45.58,15.46,34.21,34.21,73.8,104.03,59.65
478,2018-09-17 00:00:00+00:00,24.37,219.13,9.04,,139.33,43.02,51.9,63.38,68.42,116.45,97.01,45.68,12.61,260.0,52.07,171.22,63.67,8.73,21.46,81.77,12.38,52.79,172.78,13.5,117.61,83.0,76.25,76.25,65.05,,0.68,62.92,43.48,96.77,18.94,29.84,21.07,65.46,3.06,7.31,16.12,11.46,21.16,15.23,229.4,0.012,54.75,,16.75,11.61,7.235,0.42,70.79,28.22,5.0,10.16,90.75,,122.67,34.5,32.2,82.29,4.44,140.7,55.06,5850.0,290.04,112.43,118.59,7.78,3.5439999999999996,33.6,68.03,22.25,950.0,54.79,19.06,49.24,16.26,48.14,222.15,1954.73,1177.77,,19.785,120.33,47.23,148.44,,45.29,15.283,34.03,34.03,74.84,105.29,59.69
479,2018-09-14 00:00:00+00:00,24.55,1.28,8.77,,140.0,42.75,52.2,63.62,68.51,116.18,96.95,45.81,12.53,260.98,53.09,173.49,63.73,8.861,21.55,81.99,12.4,52.46,174.13,13.47,116.43,82.42,75.45,75.45,64.81,,0.72,62.87,43.31,96.14,19.01,29.15,21.07,65.51,2.99,7.25,16.12,11.3,21.4,15.35,229.08,0.015,55.19,,16.96,11.58,7.14,0.42,70.18,28.36,5.0,10.18,91.53,,122.71,34.47,32.2,83.0,4.44,139.9,55.37,5850.0,288.76,112.55,119.4,7.82,3.528,33.61,68.58,22.17,950.0,54.91,18.78,48.85,16.85,48.68,225.75,1992.93,1188.0,,19.605,121.19,47.27,148.85,,45.78,15.44,34.5,34.5,74.53,105.96,59.38
480,2018-09-13 00:00:00+00:00,24.54,222.609,8.81,,139.89,42.5,51.97,63.76,67.23,116.21,96.53,45.85,12.67,259.57,53.19,172.28,64.03,8.799,21.5,80.91,12.41,52.85,172.78,13.52,116.01,83.15,75.43,75.43,64.81,,0.62,63.02,43.45,97.62,19.36,29.36,21.07,65.3,2.98,7.3,16.12,11.43,20.9,15.55,229.5,0.015,56.01,,16.6,11.75,7.16,0.43,70.9,28.23,5.0,10.18,91.76,,121.75,34.26,32.2,81.35,4.45,137.0,54.55,5850.0,288.02,113.18,119.42,7.86,3.4989999999999997,33.44,68.0,22.28,940.0,55.08,18.935,49.1875,16.88,49.0,223.52,2000.0,1179.7,,18.8,121.58,46.84,147.35,,45.68,15.41,34.43,34.43,73.68,105.15,57.72
481,2018-09-12 00:00:00+00:00,24.51,217.391,8.4,,138.9,42.3,50.66,63.68,66.6,115.06,96.03,44.94,12.3,255.68,52.15,171.59,63.24,8.95,22.3,81.23,12.41,52.46,172.24,13.4,116.42,83.25,72.3,72.3,64.51,,0.275,62.45,43.02,96.0,19.185,28.68,21.07,64.9,2.92,7.15,16.12,11.02,20.34,15.55,230.91,,57.33,,16.29,11.44,6.93,0.425,70.96,27.93,5.0,10.15,93.82,,119.8,33.7,32.2,80.9,4.42,135.8,54.11,5850.0,281.44,113.03,119.52,7.71,3.536,32.84,66.0,21.62,955.1,54.75,18.705,46.9175,15.83,48.71,224.94,1994.0,1182.0,46.9415,19.85,120.42,46.86,146.37,,44.56,15.1,33.98,33.98,72.09,105.0,56.99
482,2018-09-11 00:00:00+00:00,24.16,217.391,7.9,,137.64,42.0,49.97,64.0,66.38,115.59,96.18,44.18,12.439,253.76,52.51,170.22,62.635,9.087,22.14,82.44,12.495,52.94,172.12,13.29,114.34,81.96,72.25,72.25,62.93,,0.79,60.55,41.96,94.71,19.22,28.09,21.07,64.45,2.94,7.55,16.12,10.99,20.01,15.69,230.67,,57.4,,16.31,11.52,6.99,0.43,69.26,27.56,5.0,10.16,93.14,,120.07,33.92,32.2,81.38,4.4,135.5,54.81,5850.0,279.47,113.55,120.51,7.81,3.58,32.48,65.56,21.58,955.1,54.29,18.6,45.25,15.95,48.7,218.01,1928.27,1171.1,,20.26,117.98,46.91,146.0,,46.0,15.22,33.81,33.81,71.84,108.06,56.48
483,2018-09-10 00:00:00+00:00,24.16,210.435,7.9,,137.53,42.38,50.2,63.62,66.45,116.06,96.64,43.97,12.36,255.72,52.63,170.42,62.89,8.85,21.67,82.72,12.205,53.04,172.76,13.33,115.43,82.2359,74.07,74.07,63.13,,0.5,60.33,42.17,94.77,18.88,28.93,21.07,67.46,2.93,7.6,16.12,11.2,20.94,15.75,235.01,0.0179,57.62,,16.75,11.64,7.016,0.431,69.98,27.84,5.0,10.17,93.36,,119.55,33.92,32.2,81.0,4.4,134.0,54.49,5850.0,273.26,113.29,117.45,7.96,3.5039999999999996,32.28,64.98,21.88,955.1,54.32,18.64,44.51,16.0495,50.75,220.95,1971.0,1184.2,110.7169,19.935,118.05,47.3,146.6,,46.56,15.3,34.14,34.14,70.67,109.17,56.82
484,2018-09-07 00:00:00+00:00,24.23,1.29,8.04,,136.78,41.59,49.82,63.56,65.79,115.51,96.3,43.24,12.39,254.5,51.99,170.52,62.67,8.888,21.5,82.82,12.285,52.62,172.27,13.31,114.52,80.15,73.11,73.11,62.7,,0.5,59.92,41.63,94.27,19.34,28.6,21.07,68.29,2.95,7.52,16.12,11.11,21.26,15.58,235.05,0.018000000000000002,57.92,,16.63,11.54,6.95,0.43,70.34,27.63,5.0,9.97,93.07,,119.56,34.35,32.2,80.74,4.41,133.8,54.32,5850.0,260.1,113.14,118.85,7.82,3.5180000000000002,32.16,65.33,21.59,963.0,54.13,18.14,45.01,16.02,50.32,221.85,1938.71,1172.0,,19.9,115.55,47.01,145.94,,46.91,15.35,33.4,33.4,69.84,110.45,56.12
485,2018-09-06 00:00:00+00:00,24.36,217.391,8.74,,135.5,41.85,50.13,63.76,66.01,114.91,95.81,43.37,12.5,257.89,52.39,168.04,63.37,8.93,21.12,82.62,12.335,53.13,172.42,13.33,117.89,81.11,73.3,73.3,64.41,,0.557,61.06,42.55,94.76,19.595,29.09,21.07,68.61,2.94,7.51,16.12,11.41,21.45,15.42,237.0,,58.91,,17.07,11.74,7.1275,0.44,70.93,28.02,5.0,9.97,94.42,,120.5,35.0,34.0,81.1,4.39,133.4,54.32,5850.0,284.8,113.25,118.59,7.86,3.491,32.13,65.5,21.63,961.0,53.94,18.05,44.68,15.79,50.21,226.23,2006.51,1198.57,,20.75,115.96,47.44,146.88,,47.76,15.5411,34.08,34.08,70.85,110.99,56.57
486,2018-09-05 00:00:00+00:00,24.4,217.391,8.75,,133.48,41.29,50.2,65.24,66.96,113.18,95.45,43.5,12.45,260.97,51.06,167.82,63.48,9.01,21.58,81.51,12.52,52.57,170.0,13.28,118.06,79.9,71.9,71.9,65.0,,0.517,61.7,42.8,94.4,19.79,28.88,21.07,68.61,2.92,7.74,16.12,11.6,21.24,15.57,237.01,0.0179,58.88,,17.47,11.86,7.09,0.45,71.2,28.19,5.0,9.97,96.58,,120.51,35.6,34.25,81.7,4.37,134.2,53.93,5850.0,285.05,111.88,117.91,7.96,3.53,31.75,65.63,21.35,994.0,53.02,18.355,44.1575,16.06,48.86,228.99,2038.11,1209.22,,21.28,117.32,47.56,145.19,,47.75,15.41,34.64,34.64,69.8,112.38,56.0
487,2018-09-04 00:00:00+00:00,24.41,215.65200000000002,8.91,,134.69,41.48,50.1,65.86,66.74,115.06,96.57,43.63,12.88,262.14,52.0,169.5,63.44,9.238999999999999,22.0,81.38,12.67,52.25,170.24,13.38,118.93,80.41,73.78,73.78,65.47,,0.655,62.08,42.8,98.76,19.82,29.22,21.07,69.05,2.93,7.67,16.12,11.26,21.3,15.58,237.76,0.015,58.45,11.5,17.7,11.85,6.89,0.47,70.99,28.24,5.0,9.97,95.51,,122.17,36.0,34.25,83.05,3.71,137.7,55.18,5850.0,296.94,111.53,116.11,7.99,3.59,31.78,65.74,21.28,955.0,53.55,18.92,45.5,16.8,48.68,228.41,2026.5,1222.52,,21.98,117.76,47.84,145.98,,48.38,15.64,34.4,34.4,68.74,111.02,56.4
488,2018-08-31 00:00:00+00:00,24.44,1.3,9.13,,134.6,41.29,50.85,66.18,66.96,114.63,96.32,44.56,12.73,259.76,52.13,168.48,64.93,9.247,21.88,81.3,12.845,53.47,170.92,13.5,119.4,80.24,74.41,74.41,65.58,,0.66,62.9,42.9,99.51,20.06,30.06,21.07,72.44,2.83,7.89,16.12,11.31,21.32,15.55,238.94,0.0198,58.27,,17.83,12.0,6.81,0.47,71.05,28.81,5.0,9.97,94.42,,124.6,36.2,34.25,83.66,3.74,139.6,55.86,5850.0,302.0,111.86,115.81,8.18,3.65,31.95,66.13,21.84,959.9,54.51,19.0,46.05,16.75,47.17,226.51,2007.0,1252.21,,22.0,120.11,46.91,145.72,,47.96,15.91,34.72,34.72,67.99,112.63,56.85
489,2018-08-30 00:00:00+00:00,24.31,208.696,9.52,,134.7,41.23,51.33,67.56,66.94,115.0,96.44,45.16,12.87,258.9,52.1,170.56,65.768,9.32,21.86,80.96,13.025,52.93,170.36,13.57,120.08,80.45,77.38,77.38,66.15,,0.6,63.87,43.41,100.18,20.05,30.78,21.07,74.12,2.85,8.06,16.12,11.44,21.75,15.3,240.8,0.0165,58.67,11.0,17.9,12.1,6.92,0.45,72.09,29.16,5.0,9.9593,94.71,,125.66,37.0,34.25,84.18,3.76,140.4,56.54,5850.0,302.26,111.57,114.75,8.33,3.7310000000000003,32.2,65.57,22.29,951.0,54.4,19.0,45.23,17.07,47.6,223.25,1997.42,1263.4,,22.11,121.07,47.31,147.03,,48.52,16.0,34.84,34.84,68.97,114.92,56.78
490,2018-08-29 00:00:00+00:00,24.24,210.435,9.32,,134.32,41.5,52.88,67.54,66.72,115.59,95.86,45.42,12.77,257.5,52.25,170.25,66.11,9.35,21.74,80.49,13.0,53.26,170.01,13.7,120.0,80.44,77.2,77.2,65.8,,0.512,64.03,43.3,100.87,20.23,30.84,21.07,73.56,2.83,8.15,16.12,11.58,21.78,15.4,242.05,0.019,59.05,11.0,17.94,12.22,6.882000000000001,0.43,72.3,29.23,5.0,9.97,95.06,,126.85,37.39,34.25,84.72,3.7,142.5,56.45,5850.0,310.27,111.03,115.19,8.475,3.698,32.66,65.74,22.6,950.0,54.78,19.2,45.54,17.0096,48.32,220.15,1953.45,1255.0,,22.15,122.1,47.07,146.87,,48.7,16.13,34.78,34.78,69.67,115.41,56.45
491,2018-08-28 00:00:00+00:00,24.37,210.435,9.19,,134.78,41.61,52.15,67.5,67.03,115.71,95.55,45.39,12.77,256.87,52.6,170.76,66.75,9.45,22.0,80.44,13.065,53.41,171.3,13.72,120.6,80.58,76.51,76.51,66.24,,0.51,64.83,43.66,101.275,20.25,31.28,21.07,74.29,2.84,8.2,16.12,11.63,22.09,15.41,243.06,0.019,59.19,,18.01,12.16,7.0,0.47,72.57,29.34,5.0,10.0,95.17,,126.74,37.85,34.25,83.64,3.69,141.2,56.56,5850.0,318.41,111.06,113.66,8.6,3.719,32.81,65.85,22.89,935.0,54.82,19.115,46.15,17.1901,48.53,219.01,1937.73,1255.9,,22.2,122.5,46.78,146.95,,48.55,16.18,34.74,34.74,68.56,115.74,55.87
492,2018-08-27 00:00:00+00:00,24.42,1.3,9.12,,135.5,42.52,50.79,66.96,66.45,116.66,95.61,44.23,12.48,256.41,51.95,170.69,65.53,9.547,21.75,81.42,13.125,53.32,173.31,13.67,119.36,79.91,76.65,76.65,66.05,,0.37,64.7,43.59,101.28,19.98,30.37,21.07,72.56,2.81,8.11,16.12,11.49,21.94,15.51,236.99,,58.87,,18.07,12.08,6.965,0.47,71.07,28.97,5.0,9.97,94.83,,125.61,36.29,34.25,82.1,3.69,137.3,55.06,5850.0,318.0,112.02,114.71,8.57,3.699,32.74,65.2,22.95,940.0,54.98,19.145,45.99,17.32,48.99,217.15,1915.0,1244.14,,21.83,121.67,46.5,146.94,,48.0,16.05,34.62,34.62,67.37,114.65,55.48
493,2018-08-24 00:00:00+00:00,24.24,1.3,9.12,0.1,135.11,42.43,50.41,67.32,65.9,116.07,95.66,43.87,12.52,254.0,51.51,169.4,64.755,9.54,21.8,81.07,13.115,52.91,172.16,13.53,118.9,79.52,74.47,74.47,65.92,,0.27,63.47,43.25,96.0,19.725,30.29,20.55,71.26,2.81,8.09,16.12,11.41,21.79,15.43,237.36,0.0155,58.9,,17.5,11.9,6.92,0.46,70.6,28.67,5.0,9.95,93.35,,123.02,35.95,34.25,81.09,3.65,136.4,54.6,5850.0,320.7,111.59,114.45,8.53,3.679,32.46,65.45,22.93,936.0,54.26,19.315,45.2075,17.11,48.6,216.6,1910.51,1226.0,,21.6,120.25,46.2,145.46,,47.29,15.9,34.56,34.56,67.0,112.96,54.64
494,2018-08-23 00:00:00+00:00,24.32,208.696,9.23,,134.61,42.11,50.21,66.36,65.67,115.72,95.36,43.88,12.41,253.67,51.33,169.73,64.51,9.493,21.38,80.73,13.075,53.37,172.02,13.56,118.39,79.56,73.93,73.93,65.49,,0.39,62.46,43.21,94.84,19.665,29.74,20.55,71.04,2.81,8.31,16.12,11.35,22.22,15.42,239.05,0.0166,59.0,,17.9,11.85,6.91,0.45,71.03,28.68,5.0,9.95,92.84,,123.24,35.95,34.5,82.07,3.65,137.1,55.11,5850.0,319.14,111.26,113.52,8.51,3.6919999999999997,32.69,65.5,23.04,958.0,54.16,19.08,44.7525,17.33,48.24,214.65,1907.17,1219.88,,21.27,119.74,45.88,145.04,,46.86,15.89,34.78,34.78,66.98,112.18,54.23
495,2018-08-22 00:00:00+00:00,24.41,209.565,9.39,,135.56,42.15,50.84,65.9,64.51,116.94,94.87,43.83,12.61,250.61,51.53,167.76,64.44,9.479,21.19,81.4,13.17,53.88,172.93,13.56,118.54,79.11,75.0,75.0,65.1,,0.44,62.39,43.0,95.78,19.8,30.21,20.55,72.47,2.81,8.3,16.12,11.61,22.32,15.48,237.89,0.022000000000000002,59.04,,17.97,11.86,6.98,0.44,71.16,28.7,5.0,9.93,92.22,,124.52,36.6,35.4,82.78,3.66,139.8,55.76,5850.0,320.87,112.89,114.2,8.59,3.66,33.2,66.28,23.21,958.0,54.84,18.94,45.215,17.35,48.63,214.1,1876.64,1214.22,,21.56,119.06,45.95,146.01,,47.25,15.95,34.41,34.41,66.22,110.64,54.33
496,2018-08-21 00:00:00+00:00,24.46,209.565,9.23,,137.0,42.33,49.38,65.3,64.91,117.87,94.0,43.06,12.34,253.99,51.84,169.34,63.9,9.5,21.16,81.71,13.11,54.26,174.49,13.52,118.375,79.05,74.15,74.15,64.28,,0.44,61.45,42.61,94.63,19.735,29.86,20.55,72.28,2.79,8.34,16.12,11.47,21.86,15.5,235.29,0.015,59.0,,17.43,11.77,6.81,0.44,70.63,28.58,5.0,9.94,93.19,,122.95,36.75,35.5355,82.04,3.66,137.5,55.16,5850.0,310.61,113.39,114.53,8.54,3.611,33.33,65.77,23.04,958.0,54.9,19.505,44.86,16.75,47.6465,216.8,1880.0,1223.02,,21.3,118.15,46.25,147.0,,46.66,15.969000000000001,34.06,34.06,66.09,109.5,54.5
497,2018-08-20 00:00:00+00:00,24.47,209.565,8.85,,134.93,42.2,48.8,65.02,65.0,119.77,90.65,42.88,12.27,254.0,51.84,170.31,63.555,9.545,21.01,82.38,13.11,53.42,175.15,13.46,118.0,78.26,73.45,73.45,63.58,,0.41,60.69,42.23,93.1,19.48,29.4,20.55,71.28,2.77,8.2,16.12,11.14,21.66,15.49,234.13,0.0165,58.81,,17.16,11.6,6.6801,0.43,69.46,28.19,5.0,9.91,92.9,,122.76,36.63,35.5355,81.71,3.67,137.7,55.15,5850.0,291.7035,113.87,113.74,8.43,3.6,33.14,65.74,22.79,958.0,54.93,20.57,45.0,16.46,45.74,218.1,1890.57,1220.66,,21.3,117.73,45.99,146.37,,47.05,15.78,34.2,34.2,66.33,109.75,54.56
498,2018-08-17 00:00:00+00:00,24.3,1.33,8.68,,132.45,41.48,48.25,65.04,64.24,118.05,91.29,42.44,12.26,253.26,50.35,168.6,62.46,9.45,21.26,81.64,13.14,52.93,175.06,13.35,118.15,78.34,72.74,72.74,62.77,,0.35,59.53,41.89,91.66,19.65,28.05,20.55,69.47,2.81,8.21,16.12,11.09,21.09,15.53,232.51,0.0165,58.51,11.0,17.85,11.5,6.6525,0.425,69.42,27.8,5.0,9.9106,92.69,,122.63,36.08,35.5355,81.64,3.69,137.7,55.3,5850.0,323.5,113.04,113.15,8.4,3.6180000000000003,33.06,65.87,22.65,960.9,54.26,20.44,45.0,16.25,45.14,213.44,1885.8,1222.04,,21.4,115.48,45.1,144.79,,47.0,15.73,33.82,33.82,65.5,108.87,54.13
499,2018-08-16 00:00:00+00:00,24.18,214.783,8.6,,131.02,41.23,48.18,64.6,63.79,117.25,91.27,42.44,12.26,251.88,50.48,168.0,62.55,9.369,21.21,80.91,13.06,52.89,172.57,13.62,117.7,77.28,72.95,72.95,63.2,,0.252,59.57,42.02,92.26,19.7,28.59,20.55,69.26,2.79,8.14,16.12,11.24,21.04,15.5,230.67,0.015,58.14,,17.0,11.51,6.73,0.43,69.16,27.67,5.0,9.9694,92.99,,122.0,36.18,35.54,81.9,3.68,137.3,55.57,5850.0,339.91,112.1,112.83,8.44,3.6189999999999998,32.53,65.68,22.7,950.0,53.25,20.515,45.12,16.54,44.9,211.75,1903.94,1241.99,,21.38,115.54,45.77,144.37,,47.75,15.76,34.06,34.06,65.86,110.12,53.86
